dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS
2022/10/12,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,casual,61,4.99,1.56
2022/10/12,4,1,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627,casual,75,4.99,1.56
2022/10/12,4,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881,casual,81,4.99,1.56
2022/10/12,4,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627,casual,109,4.99,1.56
2022/10/12,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478,casual,138,4.99,1.56
2022/10/12,4,1,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582,casual,108,4.99,1.56
2022/10/12,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,casual,131,4.99,1.56
2022/10/12,4,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985,casual,76,4.99,1.56
2022/10/12,4,1,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239,casual,40,4.99,1.56
2022/10/12,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343,casual,28,4.99,1.56
2022/10/12,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.194,casual,21,4.99,1.56
2022/10/12,4,1,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985,casual,17,4.99,1.56
2022/10/12,4,1,10,23,0,5,1,1,0.36,0.3485,0.57,0.194,casual,11,4.99,1.56
2022/10/13,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,casual,31,4.99,1.56
2022/10/13,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343,casual,23,4.99,1.56
2022/10/13,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.194,casual,7,4.99,1.56
2022/10/13,4,1,10,3,0,6,0,1,0.32,0.303,0.66,0.2239,casual,2,4.99,1.56
2022/10/13,4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,casual,2,4.99,1.56
2022/10/13,4,1,10,5,0,6,0,1,0.3,0.2879,0.61,0.194,casual,0,4.99,1.56
2022/10/13,4,1,10,6,0,6,0,1,0.3,0.2879,0.61,0.194,casual,5,4.99,1.56
2022/10/13,4,1,10,7,0,6,0,1,0.3,0.303,0.61,0.1642,casual,10,4.99,1.56
2022/10/13,4,1,10,8,0,6,0,1,0.34,0.3485,0.53,0.1045,casual,23,4.99,1.56
2022/10/13,4,1,10,9,0,6,0,1,0.36,0.3636,0.5,0.0896,casual,46,4.99,1.56
2022/10/13,4,1,10,10,0,6,0,1,0.4,0.4091,0.43,0.0,casual,82,4.99,1.56
2022/10/13,4,1,10,11,0,6,0,1,0.42,0.4242,0.35,0.1343,casual,192,4.99,1.56
2022/10/13,4,1,10,12,0,6,0,1,0.44,0.4394,0.35,0.0,casual,202,4.99,1.56
2022/10/13,4,1,10,13,0,6,0,1,0.46,0.4545,0.36,0.194,casual,235,4.99,1.56
2022/10/13,4,1,10,14,0,6,0,1,0.48,0.4697,0.33,0.194,casual,243,4.99,1.56
2022/10/13,4,1,10,15,0,6,0,1,0.5,0.4848,0.36,0.194,casual,251,4.99,1.56
2022/10/13,4,1,10,16,0,6,0,1,0.5,0.4848,0.31,0.194,casual,294,4.99,1.56
2022/10/13,4,1,10,17,0,6,0,1,0.46,0.4545,0.38,0.1642,casual,193,4.99,1.56
2022/10/13,4,1,10,18,0,6,0,1,0.46,0.4545,0.44,0.1343,casual,174,4.99,1.56
2022/10/13,4,1,10,19,0,6,0,1,0.44,0.4394,0.44,0.1642,casual,73,4.99,1.56
2022/10/13,4,1,10,20,0,6,0,1,0.4,0.4091,0.54,0.0896,casual,57,4.99,1.56
2022/10/13,4,1,10,21,0,6,0,1,0.4,0.4091,0.58,0.194,casual,47,4.99,1.56
2022/10/13,4,1,10,22,0,6,0,1,0.4,0.4091,0.62,0.0,casual,33,4.99,1.56
2022/10/13,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.2985,casual,27,4.99,1.56
2022/10/14,4,1,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537,casual,8,4.99,1.56
2022/10/14,4,1,10,1,0,0,0,1,0.42,0.4242,0.77,0.2836,casual,16,4.99,1.56
2022/10/14,4,1,10,2,0,0,0,1,0.4,0.4091,0.76,0.0896,casual,8,4.99,1.56
2022/10/14,4,1,10,3,0,0,0,1,0.42,0.4242,0.77,0.2985,casual,3,4.99,1.56
2022/10/14,4,1,10,4,0,0,0,1,0.42,0.4242,0.77,0.2836,casual,2,4.99,1.56
2022/10/14,4,1,10,5,0,0,0,1,0.4,0.4091,0.82,0.194,casual,5,4.99,1.56
2022/10/14,4,1,10,6,0,0,0,1,0.4,0.4091,0.82,0.1642,casual,4,4.99,1.56
2022/10/14,4,1,10,7,0,0,0,1,0.42,0.4242,0.82,0.2239,casual,7,4.99,1.56
2022/10/14,4,1,10,8,0,0,0,1,0.44,0.4394,0.77,0.194,casual,28,4.99,1.56
2022/10/14,4,1,10,9,0,0,0,2,0.48,0.4697,0.67,0.2836,casual,62,4.99,1.56
2022/10/14,4,1,10,10,0,0,0,1,0.54,0.5152,0.56,0.194,casual,150,4.99,1.56
2022/10/14,4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,casual,156,4.99,1.56
2022/10/14,4,1,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284,casual,200,4.99,1.56
2022/10/14,4,1,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478,casual,218,4.99,1.56
2022/10/14,4,1,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179,casual,249,4.99,1.56
2022/10/14,4,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179,casual,213,4.99,1.56
2022/10/14,4,1,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985,casual,203,4.99,1.56
2022/10/14,4,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.194,casual,193,4.99,1.56
2022/10/14,4,1,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537,casual,134,4.99,1.56
2022/10/14,4,1,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239,casual,68,4.99,1.56
2022/10/14,4,1,10,20,0,0,0,1,0.54,0.5152,0.73,0.2239,casual,48,4.99,1.56
2022/10/14,4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478,casual,40,4.99,1.56
2022/10/14,4,1,10,22,0,0,0,1,0.56,0.5303,0.73,0.3881,casual,38,4.99,1.56
2022/10/14,4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,casual,27,4.99,1.56
2022/10/15,4,1,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537,casual,17,4.99,1.56
2022/10/15,4,1,10,1,0,1,1,2,0.58,0.5455,0.64,0.3881,casual,5,4.99,1.56
2022/10/15,4,1,10,2,0,1,1,2,0.58,0.5455,0.64,0.3582,casual,1,4.99,1.56
2022/10/15,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537,casual,2,4.99,1.56
2022/10/15,4,1,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239,casual,1,4.99,1.56
2022/10/15,4,1,10,5,0,1,1,2,0.56,0.5303,0.73,0.2836,casual,2,4.99,1.56
2022/10/15,4,1,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985,casual,6,4.99,1.56
2022/10/15,4,1,10,7,0,1,1,2,0.58,0.5455,0.68,0.3284,casual,15,4.99,1.56
2022/10/15,4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,casual,24,4.99,1.56
2022/10/15,4,1,10,9,0,1,1,3,0.6,0.5909,0.69,0.3881,casual,31,4.99,1.56
2022/10/15,4,1,10,10,0,1,1,2,0.6,0.5909,0.73,0.3881,casual,43,4.99,1.56
2022/10/15,4,1,10,11,0,1,1,2,0.6,0.5909,0.73,0.3881,casual,88,4.99,1.56
2022/10/15,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284,casual,73,4.99,1.56
2022/10/15,4,1,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239,casual,37,4.99,1.56
2022/10/15,4,1,10,14,0,1,1,2,0.6,0.5758,0.78,0.2836,casual,57,4.99,1.56
2022/10/15,4,1,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284,casual,70,4.99,1.56
2022/10/15,4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985,casual,76,4.99,1.56
2022/10/15,4,1,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537,casual,96,4.99,1.56
2022/10/15,4,1,10,18,0,1,1,3,0.54,0.5152,0.77,0.1343,casual,52,4.99,1.56
2022/10/15,4,1,10,19,0,1,1,3,0.52,0.5,0.83,0.0896,casual,12,4.99,1.56
2022/10/15,4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881,casual,19,4.99,1.56
2022/10/15,4,1,10,21,0,1,1,1,0.52,0.5,0.59,0.3284,casual,16,4.99,1.56
2022/10/15,4,1,10,22,0,1,1,1,0.5,0.4848,0.59,0.2836,casual,8,4.99,1.56
2022/10/15,4,1,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239,casual,9,4.99,1.56
2022/10/16,4,1,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881,casual,3,4.99,1.56
2022/10/16,4,1,10,1,0,2,1,1,0.44,0.4394,0.67,0.194,casual,4,4.99,1.56
2022/10/16,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343,casual,2,4.99,1.56
2022/10/16,4,1,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045,casual,0,4.99,1.56
2022/10/16,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,casual,0,4.99,1.56
2022/10/16,4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537,casual,5,4.99,1.56
2022/10/16,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642,casual,4,4.99,1.56
2022/10/16,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,casual,20,4.99,1.56
2022/10/16,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0,casual,35,4.99,1.56
2022/10/16,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,casual,32,4.99,1.56
2022/10/16,4,1,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836,casual,65,4.99,1.56
2022/10/16,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,casual,56,4.99,1.56
2022/10/16,4,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284,casual,69,4.99,1.56
2022/10/16,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836,casual,68,4.99,1.56
2022/10/16,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537,casual,94,4.99,1.56
2022/10/16,4,1,10,15,0,2,1,1,0.54,0.5152,0.41,0.3284,casual,76,4.99,1.56
2022/10/16,4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,casual,79,4.99,1.56
2022/10/16,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,casual,104,4.99,1.56
2022/10/16,4,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642,casual,71,4.99,1.56
2022/10/16,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0,casual,40,4.99,1.56
2022/10/16,4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0.0,casual,35,4.99,1.56
2022/10/16,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0.0,casual,19,4.99,1.56
2022/10/16,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896,casual,18,4.99,1.56
2022/10/16,4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0.0,casual,23,4.99,1.56
2022/10/17,4,1,10,0,0,3,1,1,0.38,0.3939,0.76,0.0,casual,1,4.99,1.56
2022/10/17,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0.0,casual,3,4.99,1.56
2022/10/17,4,1,10,2,0,3,1,1,0.38,0.3939,0.76,0.0,casual,4,4.99,1.56
2022/10/17,4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0.0,casual,0,4.99,1.56
2022/10/17,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896,casual,0,4.99,1.56
2022/10/17,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0.0,casual,2,4.99,1.56
2022/10/17,4,1,10,6,0,3,1,1,0.38,0.3939,0.82,0.0,casual,7,4.99,1.56
2022/10/17,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,casual,15,4.99,1.56
2022/10/17,4,1,10,8,0,3,1,2,0.4,0.4091,0.76,0.0,casual,38,4.99,1.56
2022/10/17,4,1,10,9,0,3,1,2,0.42,0.4242,0.77,0.0,casual,38,4.99,1.56
2022/10/17,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0.0,casual,60,4.99,1.56
2022/10/17,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896,casual,78,4.99,1.56
2022/10/17,4,1,10,12,0,3,1,2,0.52,0.5,0.48,0.1642,casual,71,4.99,1.56
2022/10/17,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343,casual,73,4.99,1.56
2022/10/17,4,1,10,14,0,3,1,2,0.56,0.5303,0.43,0.1642,casual,82,4.99,1.56
2022/10/17,4,1,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239,casual,62,4.99,1.56
2022/10/17,4,1,10,16,0,3,1,1,0.56,0.5303,0.52,0.194,casual,70,4.99,1.56
2022/10/17,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,casual,122,4.99,1.56
2022/10/17,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,casual,90,4.99,1.56
2022/10/17,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.194,casual,49,4.99,1.56
2022/10/17,4,1,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343,casual,54,4.99,1.56
2022/10/17,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,casual,28,4.99,1.56
2022/10/17,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,casual,17,4.99,1.56
2022/10/17,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239,casual,15,4.99,1.56
2022/10/18,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.194,casual,4,4.99,1.56
2022/10/18,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239,casual,0,4.99,1.56
2022/10/18,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,casual,1,4.99,1.56
2022/10/18,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239,casual,0,4.99,1.56
2022/10/18,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,casual,0,4.99,1.56
2022/10/18,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239,casual,1,4.99,1.56
2022/10/18,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985,casual,3,4.99,1.56
2022/10/18,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537,casual,20,4.99,1.56
2022/10/18,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,casual,31,4.99,1.56
2022/10/18,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642,casual,41,4.99,1.56
2022/10/18,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239,casual,60,4.99,1.56
2022/10/18,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239,casual,79,4.99,1.56
2022/10/18,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537,casual,93,4.99,1.56
2022/10/18,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582,casual,96,4.99,1.56
2022/10/18,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985,casual,94,4.99,1.56
2022/10/18,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194,casual,69,4.99,1.56
2022/10/18,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,casual,94,4.99,1.56
2022/10/18,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,casual,102,4.99,1.56
2022/10/18,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,casual,68,4.99,1.56
2022/10/18,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985,casual,42,4.99,1.56
2022/10/18,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537,casual,39,4.99,1.56
2022/10/18,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194,casual,38,4.99,1.56
2022/10/18,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.194,casual,27,4.99,1.56
2022/10/18,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.0,casual,6,4.99,1.56
2022/10/19,4,1,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045,casual,5,4.99,1.56
2022/10/19,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0.0,casual,4,4.99,1.56
2022/10/19,4,1,10,2,0,5,1,2,0.54,0.5152,0.88,0.0,casual,1,4.99,1.56
2022/10/19,4,1,10,3,0,5,1,2,0.56,0.5303,0.83,0.0,casual,0,4.99,1.56
2022/10/19,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0.0,casual,1,4.99,1.56
2022/10/19,4,1,10,5,0,5,1,2,0.54,0.5152,0.88,0.0,casual,1,4.99,1.56
2022/10/19,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,casual,5,4.99,1.56
2022/10/19,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0,casual,5,4.99,1.56
2022/10/19,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045,casual,20,4.99,1.56
2022/10/19,4,1,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045,casual,26,4.99,1.56
2022/10/19,4,1,10,10,0,5,1,2,0.58,0.5455,0.88,0.194,casual,26,4.99,1.56
2022/10/19,4,1,10,11,0,5,1,1,0.6,0.5606,0.83,0.194,casual,41,4.99,1.56
2022/10/19,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,casual,74,4.99,1.56
2022/10/19,4,1,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239,casual,87,4.99,1.56
2022/10/19,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,casual,88,4.99,1.56
2022/10/19,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,casual,93,4.99,1.56
2022/10/19,4,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582,casual,131,4.99,1.56
2022/10/19,4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582,casual,48,4.99,1.56
2022/10/19,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,casual,21,4.99,1.56
2022/10/19,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,casual,19,4.99,1.56
2022/10/19,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.194,casual,13,4.99,1.56
2022/10/19,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0.0,casual,17,4.99,1.56
2022/10/19,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,casual,14,4.99,1.56
2022/10/19,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,casual,13,4.99,1.56
2022/10/20,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343,casual,13,4.99,1.56
2022/10/20,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,casual,2,4.99,1.56
2022/10/20,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045,casual,9,4.99,1.56
2022/10/20,4,1,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343,casual,2,4.99,1.56
2022/10/20,4,1,10,4,0,6,0,1,0.44,0.4394,0.72,0.0,casual,9,4.99,1.56
2022/10/20,4,1,10,5,0,6,0,1,0.4,0.4091,0.82,0.0,casual,6,4.99,1.56
2022/10/20,4,1,10,6,0,6,0,1,0.42,0.4242,0.71,0.0,casual,5,4.99,1.56
2022/10/20,4,1,10,7,0,6,0,1,0.4,0.4091,0.82,0.0,casual,6,4.99,1.56
2022/10/20,4,1,10,8,0,6,0,1,0.46,0.4545,0.67,0.1343,casual,29,4.99,1.56
2022/10/20,4,1,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343,casual,106,4.99,1.56
2022/10/20,4,1,10,10,0,6,0,1,0.52,0.5,0.52,0.1343,casual,111,4.99,1.56
2022/10/20,4,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239,casual,204,4.99,1.56
2022/10/20,4,1,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045,casual,267,4.99,1.56
2022/10/20,4,1,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642,casual,273,4.99,1.56
2022/10/20,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0.0,casual,335,4.99,1.56
2022/10/20,4,1,10,15,0,6,0,1,0.56,0.5303,0.43,0.0,casual,308,4.99,1.56
2022/10/20,4,1,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836,casual,325,4.99,1.56
2022/10/20,4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,casual,347,4.99,1.56
2022/10/20,4,1,10,18,0,6,0,1,0.52,0.5,0.39,0.2239,casual,165,4.99,1.56
2022/10/20,4,1,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343,casual,77,4.99,1.56
2022/10/20,4,1,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239,casual,61,4.99,1.56
2022/10/20,4,1,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239,casual,72,4.99,1.56
2022/10/20,4,1,10,22,0,6,0,1,0.44,0.4394,0.51,0.1045,casual,47,4.99,1.56
2022/10/20,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.0,casual,27,4.99,1.56
2022/10/21,4,1,10,0,0,0,0,1,0.44,0.4394,0.54,0.1642,casual,35,4.99,1.56
2022/10/21,4,1,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239,casual,20,4.99,1.56
2022/10/21,4,1,10,2,0,0,0,1,0.4,0.4091,0.62,0.1642,casual,44,4.99,1.56
2022/10/21,4,1,10,3,0,0,0,1,0.38,0.3939,0.66,0.0896,casual,12,4.99,1.56
2022/10/21,4,1,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642,casual,8,4.99,1.56
2022/10/21,4,1,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896,casual,6,4.99,1.56
2022/10/21,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0.0,casual,8,4.99,1.56
2022/10/21,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0.0,casual,13,4.99,1.56
2022/10/21,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0.0,casual,39,4.99,1.56
2022/10/21,4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642,casual,77,4.99,1.56
2022/10/21,4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985,casual,167,4.99,1.56
2022/10/21,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284,casual,191,4.99,1.56
2022/10/21,4,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284,casual,236,4.99,1.56
2022/10/21,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,casual,243,4.99,1.56
2022/10/21,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.194,casual,235,4.99,1.56
2022/10/21,4,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,casual,240,4.99,1.56
2022/10/21,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,casual,182,4.99,1.56
2022/10/21,4,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,casual,153,4.99,1.56
2022/10/21,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.194,casual,71,4.99,1.56
2022/10/21,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,casual,50,4.99,1.56
2022/10/21,4,1,10,20,0,0,0,1,0.48,0.4697,0.44,0.194,casual,35,4.99,1.56
2022/10/21,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642,casual,42,4.99,1.56
2022/10/21,4,1,10,22,0,0,0,1,0.42,0.4242,0.54,0.0,casual,18,4.99,1.56
2022/10/21,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,casual,7,4.99,1.56
2022/10/22,4,1,10,0,0,1,1,1,0.4,0.4091,0.62,0.0,casual,3,4.99,1.56
2022/10/22,4,1,10,1,0,1,1,1,0.4,0.4091,0.71,0.0,casual,0,4.99,1.56
2022/10/22,4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0.0,casual,1,4.99,1.56
2022/10/22,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0.0,casual,1,4.99,1.56
2022/10/22,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0.0,casual,1,4.99,1.56
2022/10/22,4,1,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,casual,2,4.99,1.56
2022/10/22,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,casual,4,4.99,1.56
2022/10/22,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,casual,15,4.99,1.56
2022/10/22,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0,casual,32,4.99,1.56
2022/10/22,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,casual,25,4.99,1.56
2022/10/22,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0.0,casual,51,4.99,1.56
2022/10/22,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,casual,63,4.99,1.56
2022/10/22,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0.0,casual,52,4.99,1.56
2022/10/22,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,casual,88,4.99,1.56
2022/10/22,4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.194,casual,73,4.99,1.56
2022/10/22,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642,casual,74,4.99,1.56
2022/10/22,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,casual,80,4.99,1.56
2022/10/22,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,casual,84,4.99,1.56
2022/10/22,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,casual,60,4.99,1.56
2022/10/22,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,casual,36,4.99,1.56
2022/10/22,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,casual,21,4.99,1.56
2022/10/22,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,casual,19,4.99,1.56
2022/10/22,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343,casual,25,4.99,1.56
2022/10/22,4,1,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045,casual,20,4.99,1.56
2022/10/23,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,casual,5,4.99,1.56
2022/10/23,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642,casual,1,4.99,1.56
2022/10/23,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,casual,1,4.99,1.56
2022/10/23,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,casual,0,4.99,1.56
2022/10/23,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,casual,1,4.99,1.56
2022/10/23,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,casual,1,4.99,1.56
